_archivo,id_modelo,referenciaWeb,modelo,url,title,allDescs
142593890.json,142593890,"Código de barras：8433325318536
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：2750lm
CRI：Ra≥80",8433325318536,https://www.aigostar.com/ES/productCategory/1666636535618998275,Aplique 6500K Hierro y acrílico,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L200*W265*H65mm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
0.145mA
Frecuencia:
50-60Hz
Temperatura del color:
6500K
Caudal luminoso:
2750lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
165W
EEI:
D
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
795g|Vida
Vida útil:
20000h|Material
Material principal:
Polimetacrilato de metilo,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593891.json,142593891,"Código de barras：8433325318543
Color de la luz：Luz cálida
Potencia：9W
Temperatura del color：2700K
Caudal luminoso：1080lm
CRI：Ra≥80",8433325318543,https://www.aigostar.com/ES/productCategory/1666636535618998276,Aplique 2700K Hierro y Acrílico,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
Φ200*H45mm|Parámetros técnicos
Potencia:
9W
Voltaje:
220-240V～
Current:
0.046mA
Frecuencia:
50-60Hz
Temperatura del color:
2700K
Caudal luminoso:
1080lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
76W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
650g|Vida
Vida útil:
20000h|Material
Material principal:
Polimetacrilato de metilo,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593892.json,142593892,"Código de barras：8433325318550
Color de la luz：Luz fría
Potencia：9W
Temperatura del color：6500K
Caudal luminoso：1200lm
CRI：Ra≥80",8433325318550,https://www.aigostar.com/ES/productCategory/1666636535618998277,Aplique 6500K Hierro y acrílico,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
Φ200*H45mm|Parámetros técnicos
Potencia:
9W
Voltaje:
220-240V～
Current:
0.046mA
Frecuencia:
50-60Hz
Temperatura del color:
6500K
Caudal luminoso:
1200lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
83W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
650g|Vida
Vida útil:
20000h|Material
Material principal:
Polimetacrilato de metilo,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593893.json,142593893,"Código de barras：8433325318567
Color de la luz：Luz cálida
Potencia：20W
Temperatura del color：2700K
Caudal luminoso：2700lm
CRI：Ra≥80",8433325318567,https://www.aigostar.com/ES/productCategory/1666636535618998278,Aplique 2700K Hierro y Acrílico,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz cálida
Descripción de los puntos de venta:
Material: Acrílico, hierro;Es suave para los ojos, sin parpadeos visibles.|Especificación
Dimensión:
L200*W310*H60mm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
0.147mA
Frecuencia:
50-60Hz
Temperatura del color:
2700K
Caudal luminoso:
2700lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
162W
EEI:
D
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
850g|Vida
Vida útil:
20000h|Material
Material principal:
Polimetacrilato de metilo,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593894.json,142593894,"Código de barras：8433325318574
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：3000lm
CRI：Ra≥80",8433325318574,https://www.aigostar.com/ES/productCategory/1666636535618998279,Aplique 6500K Hierro y acrílico,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L200*W310*H60mm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
0.147mA
Frecuencia:
50-60Hz
Temperatura del color:
6500K
Caudal luminoso:
3000lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
177W
EEI:
D
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
850g|Vida
Vida útil:
20000h|Material
Material principal:
Polimetacrilato de metilo,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593895.json,142593895,"Código de barras：8433325318581
Color de la luz：Luz cálida
Potencia：20W
Temperatura del color：2700K
Caudal luminoso：2700lm
CRI：Ra≥80",8433325318581,https://www.aigostar.com/ES/productCategory/1666636535618998280,Aplique de pared 2700K Aluminio y Silicona,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
L160*W400*H65mm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
0.149mA
Frecuencia:
50-60Hz
Temperatura del color:
2700K
Caudal luminoso:
2700lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
162W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
600g|Vida
Vida útil:
20000h|Material
Material principal:
Aleación de aluminio,Silicona,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593896.json,142593896,"Código de barras：8433325318598
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：3000lm
CRI：Ra≥80",8433325318598,https://www.aigostar.com/ES/productCategory/1666636535618998281,Aplique de pared 6500K Aluminio y Silicona,"Características
Tipo:
Aplique
Modelo:
LED
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L160*W400*H65mm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
0.149mA
Frecuencia:
50-60Hz
Temperatura del color:
6500K
Caudal luminoso:
3000lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
177W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
600g|Vida
Vida útil:
20000h|Material
Material principal:
Aleación de aluminio,Silicona,Hierro|Certificación
Certificación:
CE|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593898.json,142593898,"Código de barras：8433325318710
Color de la luz：Luz fría
Potencia：13.5W
Temperatura del color：6500K
Caudal luminoso：1700lm
CRI：Ra≥80",8433325318710,https://www.aigostar.com/ES/productCategory/1666723911611584513,"Aplique de aluminio 13,5W 6500K","Características
Modelo:
Aplique
Color del producto:
Negro&Dorado
Color de la luz:
Luz fría|Especificación
Dimensión:
L230*W55*H230 mm|Parámetros técnicos
Potencia:
13.5W
Voltaje:
220-240V～
Current:
0.0770A
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1700lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
110W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
660g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro,Aleación de aluminio,Acrílico,Silicona|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142593899.json,142593899,"Código de barras：8433325318734
Color de la luz：Luz fría
Potencia：13.5W
Temperatura del color：6500K
Caudal luminoso：1700lm
CRI：Ra≥80",8433325318727,https://www.aigostar.com/ES/productCategory/1666723911611584515,"Aplique de aluminio 13,5W 6500K","Características
Modelo:
Aplique
Color del producto:
Negro&Dorado
Color de la luz:
Luz fría|Especificación
Dimensión:
L160*W55*H318 mm|Parámetros técnicos
Potencia:
13.5W
Voltaje:
220-240V～
Current:
0.0760A
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1700lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
110W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
630g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro,Aleación de aluminio,Acrílico,Silicona|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142593900.json,142593900,"Código de barras：8433325318734
Color de la luz：Luz fría
Potencia：13.5W
Temperatura del color：6500K
Caudal luminoso：1700lm
CRI：Ra≥80",8433325318734,https://www.aigostar.com/ES/productCategory/1666723911611584515,"Aplique de aluminio 13,5W 6500K","Características
Modelo:
Aplique
Color del producto:
Negro&Dorado
Color de la luz:
Luz fría|Especificación
Dimensión:
L160*W55*H318 mm|Parámetros técnicos
Potencia:
13.5W
Voltaje:
220-240V～
Current:
0.0760A
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1700lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
110W
EEI:
E
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
630g|Vida
Vida útil:
20000h|Material
Material principal:
Hierro,Aleación de aluminio,Acrílico,Silicona|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142593901.json,142593901,"Código de barras：8433325318956
Color de la luz：Luz fría
Longitud del cable：0.1m
Potencia：6.5W
Temperatura del color：6500K
Caudal luminoso：840lm
CRI：Ra≥80",8433325318956,https://www.aigostar.com/ES/productCategory/1667070172457996289,"Aplique LED de madera y metal, 6,5 W, 6500 K","Características
Tipo:
LED
Color del producto:
Negro mate
Color de la luz:
Luz fría|Especificación
Dimensión:
L35*W4.7*H12cm
Cable:
Cable unipolar FEP de 0,5 mm².
Longitud del cable:
0.1m|Parámetros técnicos
Potencia:
6.5W
Voltaje:
220-240V～
Current:
0.18A
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
840lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
62W
EEI:
D
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Superfície de uso:
5㎡
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
440g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
15000times|Material
Material principal:
De madera,Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
12 pc/Caja de cartón"
142593902.json,142593902,"Código de barras：8433325314859
Casquillo：E27
Longitud del cable：28cm
Potencia：MAX.40W",8433325314859,https://www.aigostar.com/ES/productCategory/1651132424580632580,Aplique metálico negro (sin fuente de luz) E27,"Características
categoría:
Aplique
Tipo:
Sin fuente de luz
Color del producto:
Negro mate|Especificación
Casquillo:
E27
Dimensión:
L90*W145*H140 mm
Cable:
Cable unipolar FEP de 0,5 mm².
Longitud del cable:
28cm|Parámetros técnicos
Potencia:
MAX.40W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Hg(mg):
0
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
200g|Vida
Vida útil:
6000h|Material
Material principal:
Acero|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
24 pc/Caja de cartón"
142593903.json,142593903,"Código de barras：8433325314866
Casquillo：E27
Longitud del cable：28cm
Potencia：MAX.40W",8433325314866,https://www.aigostar.com/ES/productCategory/1651132424580632581,Aplique metálico blanco (sin fuente de luz) E27,"Características
categoría:
Aplique
Tipo:
Sin fuente de luz
Color del producto:
Blanco mate|Especificación
Casquillo:
E27
Dimensión:
L90*W145*H140 mm
Cable:
Cable unipolar FEP de 0,5 mm².
Longitud del cable:
28cm|Parámetros técnicos
Potencia:
MAX.40W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Hg(mg):
0
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Montado en la pared|Volumen
Peso neto de un solo producto:
200g|Vida
Vida útil:
6000h|Material
Material principal:
Acero|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
24 pc/Caja de cartón"
142593904.json,142593904,"Código de barras：8433325325121
Casquillo：E27
Potencia：MAX.40W",8433325325121,https://www.aigostar.com/ES/productCategory/1678233330191044609,"Aplique de metal, E27","Características
Color del producto:
Negro|Especificación
Casquillo:
E27
Dimensión:
L22*W18*H22cm
Cable:
2x0.75mm²|Parámetros técnicos
Potencia:
MAX.40W
Voltaje:
220-240V～
Frecuencia:
50/60Hz
Ángulo de haz:
120°
Hg(mg):
0
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Superfície de uso:
10㎡
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃
Método de instalación:
Instalación de suspensión|Volumen
Peso neto de un solo producto:
1.1kg|Vida
Vida útil:
6000h|Material
Material principal:
Hierro|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
8 pc/Caja de cartón"
142593905.json,142593905,"Código de barras：8433325292799
Color de la luz：Luz cálida
Longitud：L1.2m
Potencia：40W
Temperatura del color：3000K
Caudal luminoso：4400lm
CRI：Ra≥80",8433325292799,https://www.aigostar.com/ES/productCategory/1547785367980217045,"Batten LED 1,2m 40W","Características
categoría:
Lámpara de marco
Color del producto:
Blanco
Color de la luz:
Luz cálida|Especificación
Dimensión:
L1200*W74.5*H23mm
Longitud:
L1.2m
Longitud del cable:
50cm
Número de perlas:
83LED|Parámetros técnicos
Potencia:
40W
Voltaje:
220-240V～
Current:
0.185A
Frecuencia:
50Hz
Temperatura del color:
3000K
Caudal luminoso:
4400lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.9
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
247W
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP20
Entorno de uso:
Interior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
325g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
10000times|Material
Material principal:
Plástico|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142593906.json,142593906,"Código de barras：8433325292775
Color de la luz：Luz cálida
Longitud：L1.2m
Potencia：40W
Temperatura del color：3000K
Caudal luminoso：4400lm
CRI：Ra≥80",8433325292775,https://www.aigostar.com/ES/productCategory/1547785367980217047,"Batten LED 1,2m 40W","Características
categoría:
Lámpara de marco
Color del producto:
Blanco
Color de la luz:
Luz cálida
Descripción de los puntos de venta:
Resistente al agua y al polvo|Especificación
Dimensión:
L1200*W53*H28mm
Longitud:
L1.2m
Longitud del cable:
50cm
Número de perlas:
83LED|Parámetros técnicos
Potencia:
40W
Voltaje:
220-240V～
Current:
180mA
Frecuencia:
50Hz
Temperatura del color:
3000K
Caudal luminoso:
4400lm
CRI:
Ra≥80
FP:
＞0.9
DF:
≥0.9
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
220W
EEI:
F
Nivel de seguridad de la luminaria:
II|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
368g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
10000times|Material
Material principal:
Plástico|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
