_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B0FQW8NW12.json,B0FQW8NW12,142563688,https://www.amazon.de/dp/B0FQW8NW12,Fischer The CURV JR (130-150) JRS + FS 7 CA -,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,
B0FQWCYDH5.json,B0FQWCYDH5,142249831,https://www.amazon.de/dp/B0FQWCYDH5,Garcia Ladies ls - S,,https://m.media-amazon.com/images/I/61nhnjtSLkL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61nhnjtSLkL._AC_SL1000_.jpg,,"Package Dimensions ‏ : ‎ 30 x 25 x 2 cm; 300 g
Date First Available ‏ : ‎ 23 Sep 2025
Manufacturer ‏ : ‎ GARCIA
ASIN ‏ : ‎ B0FQWCYDH5
Manufacturer reference ‏ : ‎ J50031
Department ‏ : ‎ Unisex",100% Baumwolle
B0FQWGY5TB.json,B0FQWGY5TB,142338052,https://www.amazon.de/dp/B0FQWGY5TB,FYNCH-HATTON Wool-Blend Cardigan with Zip and Stand-Up Collar,,https://m.media-amazon.com/images/I/81Ksl4O0kAL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81Ksl4O0kAL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 12 Sep 2025
ASIN ‏ : ‎ B0FQW2KLB7","The mottled look and classic cut give this cardigan a sporty and timeless character - perfect for the cool season.

The high-quality material mix with 65% wool provides cosy warmth, while polyamide nylon supports shape retention and durability. The full-length zip, stand-up collar and two practical hand pockets offer functional comfort. Ideal as a warming middle layer or as a casual top in everyday life."
B0FQWHC2SM.json,B0FQWHC2SM,142338053,https://www.amazon.de/dp/B0FQWHC2SM,FYNCH-HATTON Wool-Blend Cardigan with Zip and Stand-Up Collar,,https://m.media-amazon.com/images/I/81mISmP-toL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81mISmP-toL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 12 Sep 2025
ASIN ‏ : ‎ B0FQW2KLB7","The mottled look and classic cut give this cardigan a sporty and timeless character - perfect for the cool season.

The high-quality material mix with 65% wool provides cosy warmth, while polyamide nylon supports shape retention and durability. The full-length zip, stand-up collar and two practical hand pockets offer functional comfort. Ideal as a warming middle layer or as a casual top in everyday life."
B0FQZT7SYR.json,B0FQZT7SYR,142338515,https://www.amazon.es/dp/B0FQZT7SYR,FYNCH-HATTON Jersey de punto fino de mezcla de lana y cachemira con cuello redondo,€39.95,https://m.media-amazon.com/images/I/61qXsr8YwHL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61qXsr8YwHL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 18 Sept. 2025
Manufacturer ‏ : ‎ Fynch Hatton
ASIN ‏ : ‎ B0FQZT7SYR
Item model number ‏ : ‎ 1514800-826-XL
Department ‏ : ‎ Hombre","El elegante jersey de punto fino convence por su tacto suave y un diseño clásico y atemporal. El cuello redondo le da un aspecto versátil que se puede combinar sin esfuerzo.

Gracias al material de alta calidad de 90 % lana y 10 % cachemira, el jersey ofrece una comodidad especialmente agradable y mantiene el calor, ideal para los días más fríos. Puños y dobladillo acanalados para un ajuste óptimo. Un compañero elegante para un atuendo informal o de oficina."
B0FQZX11WV.json,B0FQZX11WV,142338504,https://www.amazon.es/dp/B0FQZX11WV,FYNCH-HATTON Jersey de punto fino de mezcla de lana y cachemira con cuello redondo,€39.95,https://m.media-amazon.com/images/I/71gcfiSpqzL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71gcfiSpqzL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 18 Sept. 2025
Manufacturer ‏ : ‎ Fynch Hatton
ASIN ‏ : ‎ B0FQZX11WV
Item model number ‏ : ‎ 1514800-861-XXL
Department ‏ : ‎ Hombre","El elegante jersey de punto fino convence por su tacto suave y un diseño clásico y atemporal. El cuello redondo le da un aspecto versátil que se puede combinar sin esfuerzo.

Gracias al material de alta calidad de 90 % lana y 10 % cachemira, el jersey ofrece una comodidad especialmente agradable y mantiene el calor, ideal para los días más fríos. Puños y dobladillo acanalados para un ajuste óptimo. Un compañero elegante para un atuendo informal o de oficina."
B0FR1YZRVT.json,B0FR1YZRVT,142428296,https://www.amazon.de/dp/B0FR1YZRVT,Volkl Peregrine 72 V1 + RMOT-T 12 -,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,Völkl Ski Set
B0FR2YG67D.json,B0FR2YG67D,142605527,https://www.amazon.es/dp/B0FR2YG67D,Localizador Leotec EasyTag Dual- Blanco- Incluye Llavero Marrón,,https://m.media-amazon.com/images/I/31zI8vMOxPL._AC_.jpg,https://m.media-amazon.com/images/I/31zI8vMOxPL._AC_.jpg,"About this item
Marca original
Garantía de tres años contra defectos de fabricación.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 15 x 200 x 15 cm; 50 g
Date First Available ‏ : ‎ 18 Sept. 2025
Manufacturer ‏ : ‎ Leotec
ASIN ‏ : ‎ B0FR2YG67D
Item model number ‏ : ‎ LETAG02WM
Guaranteed software updates until ‏ : ‎ unknown","Leotec EasyTag Dual iOS & AndroidDescubre el nuevo MiTag Duo de leotec, el primer rastreador Bluetooth del mundo con certificación oficial de Apple y Google. Con compatibilidad universal, diseño robusto y una conectividad sin igual, es la solución definitiva para quienes desean cuidar y encontrar lo que más valoran: llaves, cartera, mochila, coche, equipaje, mascotas y mucho más, todo desde su móvil, estés donde estés.¿Qué hace al MiTag Duo diferente a otros localizadores del mercado? Doble certificación oficial (Apple y Google): Es el primer y único dispositivo con certificación oficial para ambos ecosistemas, mientras que la mayoría de localizadores sólo funcionan con una sola plataforma, obligando a usar apps propietarias y limitando su compatibilidad. Sin apps de terceros ni registros innecesarios: Utiliza las aplicaciones nativas y oficiales de Apple y Google, asegurando máxima fiabilidad y seguridad. Olvídate de instalar nuevas apps, crear cuentas o comprometer tu privacidad. Alcance global real: Gracias al uso de las redes de millones de dispositivos Apple y Android, el MiTag Duo ofrece un rastreo global muy superior a otros localizadores que solo funcionan por bluetooth cercano. Privacidad y seguridad: Tecnología de cifrado extremo a extremo, cuidando tus datos y evitando accesos no autorizados. Versatilidad de uso: Ideal para cualquier objeto que no quieras perder, desde tus llaves hasta tus seres queridos. Puedes compartir su acceso con otros usuarios, ideal para"
B0FR2YWN1N.json,B0FR2YWN1N,142605526,https://www.amazon.es/dp/B0FR2YWN1N,Localizador Leotec EasyTag Dual- Blanco- Incluye Llavero Negro,,https://m.media-amazon.com/images/I/31j6axx6zNL._AC_.jpg,https://m.media-amazon.com/images/I/31j6axx6zNL._AC_.jpg,"About this item
Marca original
Garantía de tres años contra defectos de fabricación.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 15 x 200 x 15 cm; 50 g
Date First Available ‏ : ‎ 1 Jan. 2025
Manufacturer ‏ : ‎ Leotec
ASIN ‏ : ‎ B0FR2YWN1N
Item model number ‏ : ‎ LETAG02WK
Guaranteed software updates until ‏ : ‎ unknown","Leotec EasyTag Dual iOS & AndroidDescubre el nuevo MiTag Duo de leotec, el primer rastreador Bluetooth del mundo con certificación oficial de Apple y Google. Con compatibilidad universal, diseño robusto y una conectividad sin igual, es la solución definitiva para quienes desean cuidar y encontrar lo que más valoran: llaves, cartera, mochila, coche, equipaje, mascotas y mucho más, todo desde su móvil, estés donde estés.¿Qué hace al MiTag Duo diferente a otros localizadores del mercado? Doble certificación oficial (Apple y Google): Es el primer y único dispositivo con certificación oficial para ambos ecosistemas, mientras que la mayoría de localizadores sólo funcionan con una sola plataforma, obligando a usar apps propietarias y limitando su compatibilidad. Sin apps de terceros ni registros innecesarios: Utiliza las aplicaciones nativas y oficiales de Apple y Google, asegurando máxima fiabilidad y seguridad. Olvídate de instalar nuevas apps, crear cuentas o comprometer tu privacidad. Alcance global real: Gracias al uso de las redes de millones de dispositivos Apple y Android, el MiTag Duo ofrece un rastreo global muy superior a otros localizadores que solo funcionan por bluetooth cercano. Privacidad y seguridad: Tecnología de cifrado extremo a extremo, cuidando tus datos y evitando accesos no autorizados. Versatilidad de uso: Ideal para cualquier objeto que no quieras perder, desde tus llaves hasta tus seres queridos. Puedes compartir su acceso con otros usuarios, ideal para"
B0FR2ZHGWT.json,B0FR2ZHGWT,142605528,https://www.amazon.co.uk/dp/B0FR2ZHGWT,Leotec Localizador EasyTag Dual- Blanco- Incluye Llavero Rojo,,https://m.media-amazon.com/images/I/31zI8vMOxPL._AC_.jpg,https://m.media-amazon.com/images/I/31zI8vMOxPL._AC_.jpg,"About this item
Original brand product.
Three-year warranty against manufacturing defects.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 10 x 150 x 15 cm; 50 g
Date First Available ‏ : ‎ 18 Sept. 2025
Manufacturer ‏ : ‎ Leotec
ASIN ‏ : ‎ B0FR2ZHGWT
Item model number ‏ : ‎ LETAG02WR
Guaranteed software updates until ‏ : ‎ unknown","Leotec EasyTag Dual iOS & AndroidDescubre el nuevo MiTag Duo de leotec, el primer rastreador Bluetooth del mundo con certificación oficial de Apple y Google. Con compatibilidad universal, diseño robusto y una conectividad sin igual, es la solución definitiva para quienes desean cuidar y encontrar lo que más valoran: llaves, cartera, mochila, coche, equipaje, mascotas y mucho más, todo desde su móvil, estés donde estés.¿Qué hace al MiTag Duo diferente a otros localizadores del mercado? Doble certificación oficial (Apple y Google): Es el primer y único dispositivo con certificación oficial para ambos ecosistemas, mientras que la mayoría de localizadores sólo funcionan con una sola plataforma, obligando a usar apps propietarias y limitando su compatibilidad. Sin apps de terceros ni registros innecesarios: Utiliza las aplicaciones nativas y oficiales de Apple y Google, asegurando máxima fiabilidad y seguridad. Olvídate de instalar nuevas apps, crear cuentas o comprometer tu privacidad. Alcance global real: Gracias al uso de las redes de millones de dispositivos Apple y Android, el MiTag Duo ofrece un rastreo global muy superior a otros localizadores que solo funcionan por bluetooth cercano. Privacidad y seguridad: Tecnología de cifrado extremo a extremo, cuidando tus datos y evitando accesos no autorizados. Versatilidad de uso: Ideal para cualquier objeto que no quieras perder, desde tus llaves hasta tus seres queridos. Puedes compartir su acceso con otros usuarios, ideal para"
B0FR2ZXT9T.json,B0FR2ZXT9T,142605523,https://www.amazon.co.uk/dp/B0FR2ZXT9T,Leotec Localizador EasyTag Dual- Negro- Incluye Llavero Rojo,,https://m.media-amazon.com/images/I/31rGcloQ7yL._AC_.jpg,https://m.media-amazon.com/images/I/31rGcloQ7yL._AC_.jpg,"About this item
Original brand product.
Three-year warranty against manufacturing defects.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 10 x 150 x 15 cm; 50 g
Date First Available ‏ : ‎ 17 Sept. 2025
Manufacturer ‏ : ‎ Leotec
ASIN ‏ : ‎ B0FR2ZXT9T
Item model number ‏ : ‎ LETAG02BR
Guaranteed software updates until ‏ : ‎ unknown","Leotec EasyTag Dual iOS & AndroidDescubre el nuevo MiTag Duo de leotec, el primer rastreador Bluetooth del mundo con certificación oficial de Apple y Google. Con compatibilidad universal, diseño robusto y una conectividad sin igual, es la solución definitiva para quienes desean cuidar y encontrar lo que más valoran: llaves, cartera, mochila, coche, equipaje, mascotas y mucho más, todo desde su móvil, estés donde estés.¿Qué hace al MiTag Duo diferente a otros localizadores del mercado?Doble certificación oficial (Apple y Google): Es el primer y único dispositivo con certificación oficial para ambos ecosistemas, mientras que la mayoría de localizadores sólo funcionan con una sola plataforma, obligando a usar apps propietarias y limitando su compatibilidad.Sin apps de terceros ni registros innecesarios: Utiliza las aplicaciones nativas y oficiales de Apple y Google, asegurando máxima fiabilidad y seguridad. Olvídate de instalar nuevas apps, crear cuentas o comprometer tu privacidad.Alcance global real: Gracias al uso de las redes de millones de dispositivos Apple y Android, el MiTag Duo ofrece un rastreo global muy superior a otros localizadores que solo funcionan por bluetooth cercano.Privacidad y seguridad: Tecnología de cifrado extremo a extremo, cuidando tus datos y evitando accesos no autorizados.Versatilidad de uso: Ideal para cualquier objeto que no quieras perder, desde tus llaves hasta tus seres queridos. Puedes compartir su acceso con otros usuarios, ideal para"
B0FR31HBVG.json,B0FR31HBVG,142605522,https://www.amazon.co.uk/dp/B0FR31HBVG,Leotec Localizador EasyTag Dual- Negro- Incluye Llavero Marrón,,https://m.media-amazon.com/images/I/31rGcloQ7yL._AC_.jpg,https://m.media-amazon.com/images/I/31rGcloQ7yL._AC_.jpg,"About this item
Original brand product.
Three-year warranty against manufacturing defects.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 10 x 150 x 15 cm; 50 g
Date First Available ‏ : ‎ 18 Sept. 2025
Manufacturer ‏ : ‎ Leotec
ASIN ‏ : ‎ B0FR31HBVG
Item model number ‏ : ‎ LETAG02BM
Guaranteed software updates until ‏ : ‎ unknown","Leotec EasyTag Dual iOS & AndroidDescubre el nuevo MiTag Duo de leotec, el primer rastreador Bluetooth del mundo con certificación oficial de Apple y Google. Con compatibilidad universal, diseño robusto y una conectividad sin igual, es la solución definitiva para quienes desean cuidar y encontrar lo que más valoran: llaves, cartera, mochila, coche, equipaje, mascotas y mucho más, todo desde su móvil, estés donde estés.¿Qué hace al MiTag Duo diferente a otros localizadores del mercado?Doble certificación oficial (Apple y Google): Es el primer y único dispositivo con certificación oficial para ambos ecosistemas, mientras que la mayoría de localizadores sólo funcionan con una sola plataforma, obligando a usar apps propietarias y limitando su compatibilidad.Sin apps de terceros ni registros innecesarios: Utiliza las aplicaciones nativas y oficiales de Apple y Google, asegurando máxima fiabilidad y seguridad. Olvídate de instalar nuevas apps, crear cuentas o comprometer tu privacidad.Alcance global real: Gracias al uso de las redes de millones de dispositivos Apple y Android, el MiTag Duo ofrece un rastreo global muy superior a otros localizadores que solo funcionan por bluetooth cercano.Privacidad y seguridad: Tecnología de cifrado extremo a extremo, cuidando tus datos y evitando accesos no autorizados.Versatilidad de uso: Ideal para cualquier objeto que no quieras perder, desde tus llaves hasta tus seres queridos. Puedes compartir su acceso con otros usuarios, ideal para"
B0FR4863HS.json,B0FR4863HS,142340463,https://www.amazon.de/dp/B0FR4863HS,New Zealand Auckland NZA L,€15.12,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Date First Available ‏ : ‎ 1 May 2025
Manufacturer ‏ : ‎ New Zealand Auckland
ASIN ‏ : ‎ B0FR4863HS
Manufacturer reference ‏ : ‎ 25HN370
Department ‏ : ‎ Unisex",100PLRE
B0FR4JTKK5.json,B0FR4JTKK5,142392566,https://www.amazon.es/dp/B0FR4JTKK5,Fitflop Mocasines de Ante con borlas iQ-COMFF Chocolate,,https://m.media-amazon.com/images/I/41qDve9dnOL._AC_SL1035_.jpg,https://m.media-amazon.com/images/I/41qDve9dnOL._AC_SL1035_.jpg,,"Date First Available ‏ : ‎ 15 Sept. 2025
ASIN ‏ : ‎ B0FR4JTKK5
Department ‏ : ‎ Mujer","Nuestros mocasines iQ-Comff de ante con borlas demuestran lo mejor de nuestra ingeniería de confort. Fabricados con nuestra tecnología de amortiguación más avanzada, ofrecen un soporte preciso y una absorción de impactos excepcional en cada paso. La plantilla anatómica se adapta al movimiento natural del cuerpo, mientras que la parte superior de ante de calidad y las borlas decorativas ofrecen durabilidad y un estilo atemporal. Disfruta de un calzado que realmente optimiza tu energía durante todo el día. Diseñado ergonómicamente para ayudar a optimizar la alineación, el movimiento natural y la energía del cuerpo. Entresuela iQushion ultraligera, hecha de espuma de aire de alto rebote que conserva su amortiguación, con almohadas de impacto delanteras y traseras La plantilla contorneada anatómicamente sigue la forma natural de tu pie. Parte superior de gamuza de primera calidad con detalles distintivos de borlas. Entresuela acolchada con difusión de presión dirigida Agarre adecuado para uso diario/banda de rodadura de carretera Estos zapatos han recibido el Sello de Aceptación APMA*, por su eficacia en el calzado que promueve la buena salud de los pies. *Asociación Médica Podológica Estadounidense Material superior:Ante Material del revestimiento:Parte superior forrada con tejido de poliéster/spandex Fijación:Sin cordones Suela:EVA Tecnología:IQushion"
B0FR54696V.json,B0FR54696V,142346052,https://www.amazon.it/dp/B0FR54696V,SUN68 Sneakers Donna 45241 Marrone canoscio Pelle Plantare Allacciata n37,,https://m.media-amazon.com/images/I/710SUawN4OL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/710SUawN4OL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 42 x 35 x 17 cm; 1 kg
Date First Available ‏ : ‎ 15 Sept. 2025
Manufacturer ‏ : ‎ sun 68
ASIN ‏ : ‎ B0FR54696V
Item model number ‏ : ‎ 45241
Country of origin ‏ : ‎ China
Department ‏ : ‎ Donna",sneakers donna comoda moderna con plantare rilassante allacciata pelle camosio tessuto
B0FR9CNYVK.json,B0FR9CNYVK,142428361,https://www.amazon.co.uk/dp/B0FR9CNYVK,"Volkl Shine 76 Women's All-Mountain Skis 2026 w/vMotion 10 GW Bindings - Lightweight Woodcore Construction, Size: 161",,https://m.media-amazon.com/images/I/61gkat7MXsL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61gkat7MXsL._AC_SL1500_.jpg,"About this item
WOMEN'S ALL-MOUNTAIN SKIS - Designed for women moving from beginner to intermediate, the Volkl Shine 76 offers a 76mm waist for easy handling on groomed runs, balanced with stability and control that supports progression into more dynamic skiing as skills and confidence improve
RESPONSIVE WOODCORE CONSTRUCTION - Built with a lightweight woodcore inlay reinforced by PU, this ski ensures consistent flex, smooth turn initiation, and dependable edge hold, adapting to developing technique for a ride that remains stable, forgiving, and responsive on all terrain
PARTIAL SIDEWALL & 3D RIDGE DESIGN - Engineered with a center sidewall for powerful transmission and enhanced control, combined with a slim 3D.Ridge design that minimizes weight while maintaining grip and precision, delivering agility and maneuverability for evolving skiers
PREMIUM BASE & STRUCTURE - Features a sintered P-Tex 2100 base with excellent glide, durability, and long-term performance, plus Zebra Structure tuning for precise carving, controlled drifting, and smooth transitions, making every piste run reliable, fast, and performance driven
VMOTION1 BINDINGS INCLUDED - Equipped with factory-mounted vMotion1 bindings compatible with GripWalk soles, offering secure boot connection, efficient power transfer, and immediate out-of-box readiness, so skiers can enjoy stability, safety, and enhanced skiing confidence",,"Elevate your skiing progression with the Volkl Shine 76 Women's Skis, part of the 2026 collection. Designed for beginner and intermediate skiers, these skis feature a versatile 76mm waist that provides the perfect balance between stability and agility. The Tip Rocker profile ensures easy turn initiation, while the camber underfoot enhances grip and energy for smooth carving.

Engineered for performance and durability, the Shine 76 incorporates a woodcore inlay reinforced with PU, combining lightweight responsiveness with consistent flex. The Center Sidewall construction delivers strong power transmission where it matters most, while the 3D.Ridge design minimizes unnecessary weight for effortless maneuverability.

Performance-driven details include: a sintered P-Tex 2100 base for outstanding glide and wear resistance, plus Zebra Structure for optimized edge control, reliable carving precision, and smooth transitions. Each ski arrives with a factory Serial Finish, ensuring it is tuned and ready to perform from day one.

Complete with vMotion1 bindings, this ski package supports GripWalk compatibility and efficient power transfer, giving skiers a secure and confidence-inspiring ride. The Volkl Shine 76 makes exploring the mountain more accessible and rewarding, encouraging new adventures as skills grow."
